YYYY,MM,DD,EXCH,COMMODITY,TICKER,FILESIZE,VOLUME,OPENINT,TIMESTAMP,LASTPRICE
2013,01,15,DCE,A,A1305,662225,78972.0,208246.0,14:59:59.0,4798.0
2013,01,15,DCE,A,A1307,36991,0.0,38.0,14:59:59.0,4814.0
2013,01,15,DCE,A,A1309,562007,39804.0,168874.0,14:59:59.0,4812.0
2013,01,15,DCE,A,A1311,64029,2.0,28.0,14:59:55.0,4823.0
2013,01,15,DCE,A,A1401,77078,1534.0,42770.0,14:59:59.0,4800.0
2013,01,15,DCE,A,A1403,1889,0.0,0.0,14:59:57.0,4711.0
2013,01,15,DCE,A,A1405,19548,126.0,296.0,14:59:58.0,4843.0
2013,01,16,DCE,A,A1301,247839,0.0,200.0,14:59:59.0,4625.0
2013,01,16,DCE,A,A1303,62571,8.0,182.0,14:59:58.0,4804.0
2013,01,16,DCE,A,A1305,604824,53430.0,209528.0,15:00:00.0,4813.0
2013,01,16,DCE,A,A1307,41640,0.0,38.0,14:59:59.0,4805.0
2013,01,16,DCE,A,A1309,486534,23672.0,169726.0,15:00:00.0,4829.0
2013,01,16,DCE,A,A1311,59318,2.0,26.0,14:59:56.0,4811.0
2013,01,16,DCE,A,A1401,71241,1578.0,42838.0,14:59:59.0,4818.0
2013,01,16,DCE,A,A1403,2116,0.0,0.0,14:59:52.0,4711.0
2013,01,16,DCE,A,A1405,22578,152.0,372.0,14:59:55.0,4858.0
2013,01,17,DCE,A,A1301,204556,0.0,0.0,15:00:00.0,4625.0
2013,01,17,DCE,A,A1303,60365,10.0,182.0,15:00:00.0,4771.0
2013,01,17,DCE,A,A1305,556246,44234.0,204504.0,15:00:00.0,4791.0
2013,01,17,DCE,A,A1307,36482,6.0,38.0,15:00:00.0,4793.0
2013,01,17,DCE,A,A1309,464142,24232.0,166470.0,15:00:00.0,4809.0
2013,01,17,DCE,A,A1311,51389,4.0,26.0,14:59:51.0,4810.0
2013,01,17,DCE,A,A1401,62746,1266.0,42956.0,14:59:56.0,4812.0
2013,01,17,DCE,A,A1403,3562,0.0,0.0,14:59:51.0,4711.0
2013,01,17,DCE,A,A1405,21683,146.0,406.0,14:59:56.0,4855.0
2013,01,18,DCE,A,A1303,62011,46.0,182.0,14:59:59.0,4757.0
2013,01,18,DCE,A,A1305,597213,58576.0,197668.0,15:00:00.0,4816.0
2013,01,18,DCE,A,A1307,76177,8.0,38.0,14:59:57.0,4839.0
2013,01,18,DCE,A,A1309,504057,38574.0,168940.0,15:00:00.0,4823.0
2013,01,18,DCE,A,A1311,29841,0.0,26.0,15:00:00.0,4810.0
2013,01,18,DCE,A,A1401,97390,2820.0,44028.0,14:59:56.0,4809.0
2013,01,18,DCE,A,A1403,2901,0.0,0.0,14:59:54.0,4711.0
2013,01,18,DCE,A,A1405,23433,342.0,290.0,14:59:56.0,4870.0
2013,01,18,DCE,A,A1407,4347,0.0,0.0,14:59:52.0,4851.0
2013,01,21,DCE,A,A1303,69636,134.0,236.0,14:59:56.0,4790.0
2013,01,21,DCE,A,A1305,575729,56158.0,195736.0,15:00:00.0,4827.0
2013,01,21,DCE,A,A1307,72828,12.0,32.0,14:59:58.0,4852.0
2013,01,21,DCE,A,A1309,557611,45960.0,169454.0,15:00:00.0,4834.0
2013,01,21,DCE,A,A1311,42597,0.0,26.0,14:59:56.0,4810.0
2013,01,21,DCE,A,A1401,100755,1920.0,44126.0,15:00:00.0,4818.0
2013,01,21,DCE,A,A1403,2796,4.0,0.0,14:59:51.0,4878.0
2013,01,21,DCE,A,A1405,14779,64.0,302.0,14:59:55.0,4880.0
2013,01,21,DCE,A,A1407,4507,0.0,0.0,14:59:53.0,4851.0
2013,01,22,DCE,A,A1303,50958,16.0,226.0,14:59:58.0,4779.0
2013,01,22,DCE,A,A1305,485965,44440.0,190730.0,14:59:59.0,4844.0
2013,01,22,DCE,A,A1307,46892,0.0,32.0,14:59:58.0,4852.0
2013,01,22,DCE,A,A1309,411697,26976.0,166362.0,14:59:58.0,4833.0
2013,01,22,DCE,A,A1311,15273,0.0,26.0,14:59:54.0,4810.0
2013,01,22,DCE,A,A1401,104526,2160.0,44598.0,14:59:59.0,4819.0
2013,01,22,DCE,A,A1403,1200,0.0,0.0,14:59:53.0,4878.0
2013,01,22,DCE,A,A1405,10403,16.0,304.0,14:59:54.0,4874.0
2013,01,22,DCE,A,A1407,1731,0.0,0.0,14:59:54.0,4851.0
2013,01,23,DCE,A,A1303,38487,16.0,224.0,14:59:56.0,4801.0
2013,01,23,DCE,A,A1305,354658,28486.0,184456.0,15:00:00.0,4835.0
2013,01,23,DCE,A,A1307,23618,4.0,32.0,14:59:55.0,4835.0
2013,01,23,DCE,A,A1309,367996,22948.0,166906.0,14:59:58.0,4821.0
2013,01,23,DCE,A,A1311,28260,10.0,30.0,14:59:59.0,4810.0
2013,01,23,DCE,A,A1401,81338,1458.0,44354.0,14:59:57.0,4806.0
2013,01,23,DCE,A,A1403,4592,0.0,0.0,14:59:53.0,4792.0
2013,01,23,DCE,A,A1405,14019,52.0,308.0,14:59:53.0,4866.0
2013,01,23,DCE,A,A1407,1412,0.0,0.0,14:59:53.0,4851.0
2013,01,24,DCE,A,A1303,25429,26.0,222.0,14:59:57.0,4780.0
2013,01,24,DCE,A,A1305,463949,43014.0,179290.0,14:59:59.0,4819.0
2013,01,24,DCE,A,A1307,56058,2.0,34.0,14:59:59.0,4816.0
2013,01,24,DCE,A,A1309,470271,39874.0,162280.0,14:59:59.0,4784.0
2013,01,24,DCE,A,A1311,43799,0.0,30.0,14:59:57.0,4810.0
2013,01,24,DCE,A,A1401,203967,5930.0,43480.0,14:59:59.0,4770.0
2013,01,24,DCE,A,A1403,4080,0.0,0.0,14:59:53.0,4792.0
2013,01,24,DCE,A,A1405,22217,98.0,366.0,14:59:56.0,4841.0
