YYYY,MM,DD,EXCH,COMMODITY,TICKER,FILESIZE,VOLUME,OPENINT,TIMESTAMP,LASTPRICE
2013,01,17,SHFE,AG,AG1312,103479,180.0,1250.0,15:00:00.500,6766.0
2013,01,17,SHFE,AG,AG1401,204928,2.0,4.0,15:00:00.500,6850.0
2013,01,18,SHFE,AG,AG1302,249672,1470.0,7046.0,15:00:00.500,6448.0
2013,01,18,SHFE,AG,AG1303,149440,210.0,3750.0,15:00:00.500,6505.0
2013,01,18,SHFE,AG,AG1304,190348,16.0,384.0,15:00:00.500,6569.0
2013,01,18,SHFE,AG,AG1305,219378,368.0,1712.0,15:00:00.500,6610.0
2013,01,18,SHFE,AG,AG1306,1364037,183112.0,208860.0,15:00:00.500,6663.0
2013,01,18,SHFE,AG,AG1307,152443,24.0,174.0,15:00:00.500,6691.0
2013,01,18,SHFE,AG,AG1308,154664,4.0,132.0,15:00:00.500,6713.0
2013,01,18,SHFE,AG,AG1309,96936,90.0,814.0,15:00:00.500,6764.0
2013,01,18,SHFE,AG,AG1310,143167,4.0,76.0,15:00:00.500,6805.0
2013,01,18,SHFE,AG,AG1311,132922,4.0,74.0,15:00:00.500,6841.0
2013,01,18,SHFE,AG,AG1312,130401,678.0,1680.0,15:00:00.500,6859.0
2013,01,18,SHFE,AG,AG1401,112523,4.0,6.0,15:00:00.500,6899.0
2013,01,21,SHFE,AG,AG1302,236326,2484.0,7044.0,15:00:00.500,6450.0
2013,01,21,SHFE,AG,AG1303,176498,652.0,3338.0,15:00:00.500,6523.0
2013,01,21,SHFE,AG,AG1304,152393,58.0,386.0,15:00:00.500,6568.0
2013,01,21,SHFE,AG,AG1305,187101,546.0,1718.0,15:00:00.500,6602.0
2013,01,21,SHFE,AG,AG1306,1319942,151058.0,204884.0,15:00:00.500,6651.0
2013,01,21,SHFE,AG,AG1307,162398,8.0,172.0,15:00:00.500,6711.0
2013,01,21,SHFE,AG,AG1308,146277,0.0,132.0,15:00:00.500,6713.0
2013,01,21,SHFE,AG,AG1309,113140,268.0,896.0,15:00:00.500,6765.0
2013,01,21,SHFE,AG,AG1310,130456,24.0,76.0,15:00:00.500,6807.0
2013,01,21,SHFE,AG,AG1311,192265,12.0,72.0,15:00:00.500,6821.0
2013,01,21,SHFE,AG,AG1312,158459,618.0,2016.0,15:00:00.500,6840.0
2013,01,21,SHFE,AG,AG1401,120154,0.0,6.0,15:00:00.500,6899.0
2013,01,22,SHFE,AG,AG1302,211181,2328.0,7680.0,15:00:00.500,6495.0
2013,01,22,SHFE,AG,AG1303,175309,176.0,3332.0,15:00:00.500,6538.0
2013,01,22,SHFE,AG,AG1304,170792,34.0,406.0,15:00:00.500,6592.0
2013,01,22,SHFE,AG,AG1305,177055,538.0,1586.0,15:00:00.500,6642.0
2013,01,22,SHFE,AG,AG1306,1269581,145342.0,203428.0,15:00:00.500,6694.0
2013,01,22,SHFE,AG,AG1307,122877,16.0,176.0,15:00:00.500,6725.0
2013,01,22,SHFE,AG,AG1308,143242,2.0,132.0,15:00:00.500,6753.0
2013,01,22,SHFE,AG,AG1309,90418,44.0,904.0,15:00:00.500,6797.0
2013,01,22,SHFE,AG,AG1310,143698,4.0,76.0,15:00:00.500,6813.0
2013,01,22,SHFE,AG,AG1311,176481,0.0,72.0,15:00:00.500,6821.0
2013,01,22,SHFE,AG,AG1312,109971,884.0,2624.0,15:00:00.500,6867.0
2013,01,22,SHFE,AG,AG1401,117797,0.0,6.0,15:00:00.500,6961.0
2013,01,23,SHFE,AG,AG1302,161158,1448.0,7930.0,15:00:00.500,6493.0
2013,01,23,SHFE,AG,AG1303,127730,170.0,3412.0,15:00:00.500,6538.0
2013,01,23,SHFE,AG,AG1304,129581,16.0,400.0,15:00:00.500,6593.0
2013,01,23,SHFE,AG,AG1305,132911,230.0,1598.0,15:00:00.500,6631.0
2013,01,23,SHFE,AG,AG1306,1103738,93064.0,199808.0,15:00:00.500,6686.0
2013,01,23,SHFE,AG,AG1307,79803,0.0,176.0,15:00:00.500,6725.0
2013,01,23,SHFE,AG,AG1308,132663,0.0,132.0,15:00:00.500,6753.0
2013,01,23,SHFE,AG,AG1309,69527,52.0,916.0,15:00:00.500,6785.0
2013,01,23,SHFE,AG,AG1310,100372,4.0,74.0,15:00:00.500,6810.0
2013,01,23,SHFE,AG,AG1311,103814,12.0,62.0,15:00:00.500,6841.0
2013,01,23,SHFE,AG,AG1312,89209,446.0,2794.0,15:00:00.500,6862.0
2013,01,23,SHFE,AG,AG1401,102744,0.0,6.0,15:00:00.500,6929.0
2013,01,24,SHFE,AG,AG1302,284224,1978.0,7778.0,15:00:00.500,6420.0
2013,01,24,SHFE,AG,AG1303,162901,490.0,3512.0,15:00:00.500,6465.0
2013,01,24,SHFE,AG,AG1304,134336,174.0,452.0,15:00:00.500,6523.0
2013,01,24,SHFE,AG,AG1305,234760,448.0,1556.0,15:00:00.500,6553.0
2013,01,24,SHFE,AG,AG1306,1301751,159904.0,193888.0,15:00:00.500,6602.0
2013,01,24,SHFE,AG,AG1307,157975,12.0,174.0,15:00:00.500,6651.0
2013,01,24,SHFE,AG,AG1308,169194,2.0,132.0,15:00:00.500,6712.0
2013,01,24,SHFE,AG,AG1309,147677,168.0,882.0,15:00:00.500,6687.0
2013,01,24,SHFE,AG,AG1310,145195,0.0,74.0,15:00:00.500,6810.0
2013,01,24,SHFE,AG,AG1311,129983,14.0,50.0,15:00:00.500,6764.0
2013,01,24,SHFE,AG,AG1312,141055,866.0,2722.0,15:00:00.500,6793.0
2013,01,24,SHFE,AG,AG1401,126965,0.0,6.0,15:00:00.500,6927.0
2013,01,25,SHFE,AG,AG1302,222751,1746.0,8074.0,15:00:00.500,6387.0
2013,01,25,SHFE,AG,AG1303,96158,268.0,3640.0,15:00:00.500,6439.0
2013,01,25,SHFE,AG,AG1304,147968,26.0,468.0,15:00:00.500,6490.0
2013,01,25,SHFE,AG,AG1305,168255,318.0,1596.0,15:00:00.500,6528.0
2013,01,25,SHFE,AG,AG1306,1201310,122532.0,189640.0,15:00:00.500,6573.0
2013,01,25,SHFE,AG,AG1307,102656,18.0,166.0,15:00:00.500,6595.0
2013,01,25,SHFE,AG,AG1308,164947,8.0,130.0,15:00:00.500,6622.0
2013,01,25,SHFE,AG,AG1309,133939,38.0,888.0,15:00:00.500,6653.0
2013,01,25,SHFE,AG,AG1310,115538,2.0,76.0,15:00:00.500,6684.0
2013,01,25,SHFE,AG,AG1311,111683,2.0,48.0,15:00:00.500,6724.0
2013,01,25,SHFE,AG,AG1312,108266,338.0,2730.0,15:00:00.500,6760.0
2013,01,25,SHFE,AG,AG1401,139534,12.0,10.0,15:00:00.500,6789.0
2013,01,28,SHFE,AG,AG1302,180060,814.0,8338.0,15:00:00.500,6331.0
2013,01,28,SHFE,AG,AG1303,82166,66.0,3656.0,15:00:00.500,6375.0
2013,01,28,SHFE,AG,AG1304,86628,12.0,468.0,15:00:00.500,6422.0
2013,01,28,SHFE,AG,AG1305,147655,430.0,1586.0,15:00:00.500,6457.0
2013,01,28,SHFE,AG,AG1306,1133456,106206.0,189740.0,15:00:00.500,6503.0
2013,01,28,SHFE,AG,AG1307,103337,4.0,164.0,15:00:00.500,6526.0
2013,01,28,SHFE,AG,AG1308,118045,0.0,130.0,15:00:00.500,6622.0
2013,01,28,SHFE,AG,AG1309,76243,54.0,894.0,15:00:00.500,6602.0
2013,01,28,SHFE,AG,AG1310,126221,0.0,76.0,15:00:00.500,6684.0
2013,01,28,SHFE,AG,AG1311,77822,0.0,48.0,15:00:00.500,6724.0
2013,01,28,SHFE,AG,AG1312,98838,326.0,2878.0,15:00:00.500,6686.0
2013,01,28,SHFE,AG,AG1401,231686,0.0,10.0,15:00:00.500,6789.0
2013,01,29,SHFE,AG,AG1302,201600,1560.0,8550.0,15:00:00.500,6337.0
2013,01,29,SHFE,AG,AG1303,103605,178.0,3652.0,15:00:00.500,6381.0
2013,01,29,SHFE,AG,AG1304,125602,44.0,488.0,15:00:00.500,6447.0
2013,01,29,SHFE,AG,AG1305,131866,422.0,1586.0,15:00:00.500,6471.0
2013,01,29,SHFE,AG,AG1306,1268272,134520.0,192032.0,15:00:00.500,6516.0
2013,01,29,SHFE,AG,AG1307,109084,0.0,164.0,15:00:00.500,6526.0
2013,01,29,SHFE,AG,AG1308,157088,4.0,128.0,15:00:00.500,6551.0
2013,01,29,SHFE,AG,AG1309,108264,32.0,902.0,15:00:00.500,6607.0
2013,01,29,SHFE,AG,AG1310,126513,14.0,74.0,15:00:00.500,6606.0
2013,01,29,SHFE,AG,AG1311,127731,6.0,50.0,15:00:00.500,6643.0
2013,01,29,SHFE,AG,AG1312,100317,324.0,2926.0,15:00:00.500,6692.0
2013,01,29,SHFE,AG,AG1401,174543,2.0,10.0,15:00:00.500,6711.0
2013,01,30,SHFE,AG,AG1302,155276,986.0,8590.0,15:00:00.500,6351.0
2013,01,30,SHFE,AG,AG1303,94184,40.0,3662.0,15:00:00.500,6410.0
2013,01,30,SHFE,AG,AG1304,92883,20.0,494.0,15:00:00.500,6469.0
2013,01,30,SHFE,AG,AG1305,107818,432.0,1566.0,15:00:00.500,6497.0
2013,01,30,SHFE,AG,AG1306,1137815,105238.0,194098.0,15:00:00.500,6538.0
2013,01,30,SHFE,AG,AG1307,99498,0.0,164.0,15:00:00.500,6530.0
2013,01,30,SHFE,AG,AG1308,129357,0.0,128.0,15:00:00.500,6551.0
2013,01,30,SHFE,AG,AG1309,92329,28.0,910.0,15:00:00.500,6630.0
2013,01,30,SHFE,AG,AG1310,138026,2.0,74.0,15:00:00.500,6665.0
2013,01,30,SHFE,AG,AG1311,113868,10.0,56.0,15:00:00.500,6698.0
2013,01,30,SHFE,AG,AG1312,104253,266.0,3004.0,15:00:00.500,6733.0
2013,01,30,SHFE,AG,AG1401,146749,0.0,10.0,15:00:00.500,6711.0
2013,01,31,SHFE,AG,AG1302,155137,1764.0,9216.0,15:00:00.500,6480.0
2013,01,31,SHFE,AG,AG1303,84577,848.0,3908.0,15:00:00.500,6522.0
2013,01,31,SHFE,AG,AG1304,106968,100.0,524.0,15:00:00.500,6565.0
2013,01,31,SHFE,AG,AG1305,91793,488.0,1458.0,15:00:00.500,6618.0
2013,01,31,SHFE,AG,AG1306,1161717,119448.0,190944.0,15:00:00.500,6666.0
2013,01,31,SHFE,AG,AG1307,70406,30.0,166.0,15:00:00.500,6691.0
2013,01,31,SHFE,AG,AG1308,135658,16.0,114.0,15:00:00.500,6718.0
2013,01,31,SHFE,AG,AG1309,75932,80.0,920.0,15:00:00.500,6750.0
2013,01,31,SHFE,AG,AG1310,128188,8.0,72.0,15:00:00.500,6777.0
2013,01,31,SHFE,AG,AG1311,121717,4.0,56.0,15:00:00.500,6813.0
2013,01,31,SHFE,AG,AG1312,91512,504.0,2904.0,15:00:00.500,6856.0
2013,01,31,SHFE,AG,AG1401,151289,4.0,10.0,15:00:00.500,6873.0
2013,01,04,SHFE,AL,AL1301,30974,2830.0,36380.0,15:00:00.500,15120.0
2013,01,04,SHFE,AL,AL1302,105526,4890.0,38112.0,15:00:00.500,15240.0
2013,01,04,SHFE,AL,AL1303,170513,6806.0,65588.0,15:00:00.500,15315.0
2013,01,04,SHFE,AL,AL1304,146590,6856.0,23276.0,15:00:00.500,15425.0
